itemId,category_name,category_id,title,paperId,rating,content,author,authorUrl,reviewUrl,date,recommendationCount,commentCount,isOrderer
389321951,예술/대중문화,517,일러스트레이터를 위한 원근법과 깊이감 마스터 가이드북 : PERSPECTIVE & DEPTH,17233319,5.0,"정상급 아티스트가 원근법에 대한 체계적인 이론 설명과 함께, 튜토리얼에서 실제 작업 과정을 상세하게 알려주는 멋진 책입니다. 다른 책에서 흔히 볼 수 없는 원근법 이론까지 다루며, 튜토리얼 설명이 자세하고 유익해서 이론 내용을 보완합니다. 그림이 모두 멋져서 그림만 봐도 도움이 됩니다.",머머,https://blog.aladin.co.kr/780043105,https://blog.aladin.co.kr/780043105/17233319,2026-04-23,0,0,False
389321951,예술/대중문화,517,일러스트레이터를 위한 원근법과 깊이감 마스터 가이드북 : PERSPECTIVE & DEPTH,17226304,5.0,생각보다 많은 내용을 다루고 있지만 지루하지 않고 내용이 잘 이해되었습니다. 실습 과정을 그림과 함께 하나하나 상세히 설명하고 있어서 시간만 투자한다면 충분히 따라 할 수 있을 것 같습니다. 글보다는 그림 위주의 책이다 보니 그림 보는 재미가 있습니다.,JIN8219,https://blog.aladin.co.kr/709264142,https://blog.aladin.co.kr/709264142/17226304,2026-04-19,0,0,False
6903461,예술/대중문화,517,기초 기타 트레이닝 30일 초보자편,3823901,5.0,365일 버전도 좋긴햇는데 생각보다 어려운 프레이즈가 나와서 이거도 사봐야할듯..,듀크토고,https://blog.aladin.co.kr/718351143,https://blog.aladin.co.kr/718351143/3823901,2010-06-15,0,0,False
6903461,예술/대중문화,517,기초 기타 트레이닝 30일 초보자편,6007707,4.0,괜찮음 연습만한다면,야호,https://blog.aladin.co.kr/717099147,https://blog.aladin.co.kr/717099147/6007707,2012-12-11,0,0,False
6903461,예술/대중문화,517,기초 기타 트레이닝 30일 초보자편,10138738,5.0,"다른 책에 비해, 기본기를 알려주는데 충실한 편이다.
기타를 처음 배울때 매우 좋은 책에 틀림이 없다.",그래비티,https://blog.aladin.co.kr/721066244,https://blog.aladin.co.kr/721066244/10138738,2018-06-07,0,0,False
6903461,예술/대중문화,517,기초 기타 트레이닝 30일 초보자편,16095819,4.0,난이도가 갑자기 올라가고 일정하지가 않음. 연습들이 도움이 되는건 맞다. 절대 하루에 못하고 몇달을 연습한다고 생각하고 해야한다.,kingstelo,https://blog.aladin.co.kr/778365245,https://blog.aladin.co.kr/778365245/16095819,2024-12-24,0,0,False
124823486,예술/대중문화,517,조희순의 CCM 반주의 비밀 1 : 멜로디 편,13667928,5.0,"지금까지의 반주책 중에서 최고입니다.
어느정도 건반과 코드에 익숙하신분들께 추천합니다~",21xkwh,https://blog.aladin.co.kr/753706286,https://blog.aladin.co.kr/753706286/13667928,2022-06-10,0,0,False
124823486,예술/대중문화,517,조희순의 CCM 반주의 비밀 1 : 멜로디 편,11626673,4.0,"교회 CCM을 취미로 코드 보면서 반주 치는 법을 알고 싶어서 고른 책이예요. 피아노 초보자 에게는 어려운 책이겠지만, 피아노 쳐보신 분들에게는 도움이 된답니다. 1권만 연습 했을 때는 이해 안가는 부분이 많았는데 그 부분을 2권에서 많이 설명 해주더라구요. ^^ 연습 이론 좋아요^^",Yunmi Oh,https://blog.aladin.co.kr/758034224,https://blog.aladin.co.kr/758034224/11626673,2020-04-05,0,0,False
353036969,예술/대중문화,517,"호크니의 그림들 - 현대 미술의 아이콘, 데이비드 호크니의 이야기",17440134,5.0,"이 맛에 도록을 보는구나, 이 책을 보고 알게 되었네요. 호크니 전시를 부분적으로 만나는 것과 다르게 전 생애를 망라한 그림을 살피니 호크니의 위대함이 더 느껴집니다.",xuaizhen0127,https://blog.aladin.co.kr/701489169,https://blog.aladin.co.kr/701489169/17440134,2026-08-09,0,0,False
353036969,예술/대중문화,517,"호크니의 그림들 - 현대 미술의 아이콘, 데이비드 호크니의 이야기",16060825,5.0,"호크니의 모든 작품들을 담아 소장하기 좋은 책이예요~
눈이 호강하는 기분이네요 ^^",daily,https://blog.aladin.co.kr/792144150,https://blog.aladin.co.kr/792144150/16060825,2024-12-09,0,0,False
